joint_time,lelbowroll_filtered,lshoulderpitch_filtered,lshoulderroll_filtered,relbowroll_filtered,rshoulderpitch_filtered,rshoulderroll_filtered
0.3149998188018799,-1.048664750612122,-0.514193299155226,-0.8202907656208626,0.8046200277938362,-0.8501687441411573,0.37861981663396016
0.33499979972839355,-1.1069239034239067,-0.5427595935527385,-0.8658624748220217,0.8493211404490494,-0.8974003410378883,0.39965425089140233
0.35199999809265137,-1.1651830562356913,-0.5713258879502512,-0.9114341840231808,0.8940222531042624,-0.9446319379346193,0.42068868514884467
0.3659999370574951,-1.223442209047476,-0.5998921823477638,-0.9570058932243398,0.9387233657594756,-0.9918635348313503,0.44172311940628683
0.3819999694824219,-1.2367556652377096,-0.5426134600343487,-0.9466483504009716,0.9578233509625786,-0.9564096316371521,0.40993515642105527
0.3969998359680176,-1.2500691214279436,-0.48533473772093366,-0.9362908075776035,0.9769233361656815,-0.920955728442954,0.37814719343582376
0.4099998474121094,-1.2633825776181775,-0.42805601540751875,-0.9259332647542352,0.9960233213687845,-0.8855018252487561,0.34635923045059225
0.4239997863769531,-1.276696033808411,-0.3707772930941037,-0.9155757219308671,1.0151233065718877,-0.850047922054558,0.3145712674653607
0.4369997978210449,-1.2317503371868603,-0.28493227638317614,-0.85964646990634,0.9895221791197772,-0.7673624219636289,0.2617488702226869
0.45999979972839355,-1.1868046405653097,-0.19908725967224858,-0.8037172178818127,0.963921051667667,-0.6846769218726999,0.20892647298001316
0.48000001907348633,-1.1418589439437588,-0.11324224296132102,-0.7477879658572856,0.938319924215557,-0.601991421781771,0.15610407573733937
0.495999813079834,-1.096913247322208,-0.027397226250393453,-0.6918587138327584,0.9127187967634467,-0.519305921690842,0.10328167849466556
0.5119998455047607,-1.0519675507006574,0.05844779046053411,-0.6359294618082312,0.8871176693113365,-0.43662042159991293,0.05045928125199177
0.5349998474121094,-1.0070218540791067,0.14429280717146167,-0.5800002097837039,0.8615165418592263,-0.35393492150898387,-0.002363115990681992
0.5509998798370361,-0.9620761574575557,0.23013782388238924,-0.5240709577591768,0.8359154144071161,-0.27124942141805486,-0.05518551323335576
0.5659999847412109,-0.917130460836005,0.31598284059331677,-0.4681417057346496,0.8103142869550061,-0.18856392132712588,-0.10800791047602953
0.5859999656677246,-0.8721847642144541,0.40182785730424436,-0.4122124537101224,0.7847131595028958,-0.10587842123619687,-0.1608303077187033
0.5989999771118164,-0.8272390675929034,0.4876728740151719,-0.3562832016855952,0.7591120320507855,-0.02319292114526786,-0.21365270496137703
0.6129999160766602,-0.7822933709713528,0.5735178907260995,-0.3003539496610681,0.7335109045986755,0.05949257894566115,-0.2664751022040508
0.6279997825622559,-0.737347674349802,0.659362907437027,-0.24442469763654093,0.7079097771465652,0.14217807903659016,-0.3192974994467246
0.6439998149871826,-0.6899130882499468,0.740527636004371,-0.18745952236635738,0.6714891804106938,0.24911389981117296,-0.35067748961966316
0.6579999923706055,-0.6424785021500915,0.8216923645717151,-0.13049434709617386,0.6350685836748223,0.3560497205857557,-0.3820574797926017
0.6689999103546143,-0.5950439160502363,0.9028570931390592,-0.07352917182599034,0.5986479869389509,0.4629855413603385,-0.41343746996554026
0.681999921798706,-0.5476093299503811,0.9840218217064032,-0.016563996555806808,0.5622273902030795,0.5699213621349214,-0.44481746013847884
0.6959998607635498,-0.500174743850526,1.0651865502737472,0.04040117871437672,0.5258067934672082,0.676857182909504,-0.4761974503114173
0.7109999656677246,-0.4527401577506708,1.1463512788410912,0.09736635398456023,0.4893861967313367,0.7837930036840868,-0.5075774404843558
0.7339999675750732,-0.40530557165081565,1.2275160074084353,0.15433152925474378,0.4529655999954653,0.8907288244586696,-0.5389574306572944
0.748999834060669,-0.3578709855509604,1.3086807359757793,0.21129670452492733,0.41654500325959387,0.9976646452332524,-0.570337420830233
0.7669999599456787,-0.3104363994511053,1.3898454645431235,0.26826187979511085,0.3801244065237225,1.1046004660078352,-0.6017174110031714
0.7860000133514404,-0.3079475099728009,1.38516517639954,0.26929780304076717,0.3693049372399612,1.128850786691489,-0.5802750039334363
0.8019998073577881,-0.3054586204944965,1.3804848882559562,0.2703337262864235,0.3584854679562,1.1531011073751427,-0.558832596863701
0.8190000057220459,-0.30296973101619207,1.3758046001123732,0.27136964953207987,0.34766599867243886,1.1773514280587964,-0.5373901897939658
0.8349997997283936,-0.3004808415378877,1.3711243119687893,0.2724055727777362,0.33684652938867754,1.2016017487424504,-0.5159477827242306
0.8489999771118164,-0.2979919520595833,1.3664440238252058,0.2734414960233925,0.3260270601049164,1.2258520694261041,-0.49450537565449537
0.867999792098999,-0.29550306258127884,1.3617637356816223,0.27447741926904884,0.3152075908211551,1.2501023901097579,-0.4730629685847601
0.8799998760223389,-0.29301417310297445,1.357083447538039,0.2755133425147052,0.3043881215373939,1.2743527107934116,-0.45162056151502483
0.8999998569488525,-0.2978863681972937,1.3558834866884115,0.27753623209543166,0.29355002096338756,1.2951295976313824,-0.42793184758198616
0.9110000133514404,-0.30275856329161294,1.3546835258387842,0.2795591216761581,0.28271192038938125,1.315906484469353,-0.40424313364894743
0.929999828338623,-0.3076307583859322,1.3534835649891568,0.2815820112568846,0.27187381981537495,1.336683371307324,-0.38055441971590875
0.9419999122619629,-0.3125029534802514,1.3522836041395294,0.28360490083761103,0.26103571924136865,1.3574602581452948,-0.35686570578287014
0.9609999656677246,-0.31737514857457066,1.351083643289902,0.2856277904183375,0.25019761866736234,1.3782371449832655,-0.3331769918498314
0.9749999046325684,-0.32224734366888996,1.3498836824402747,0.28765067999906396,0.23935951809335598,1.3990140318212363,-0.30948827791679273
0.9919998645782471,-0.3271195387632092,1.3486837215906473,0.2896735695797904,0.22852141751934968,1.419790918659207,-0.2857995639837541
1.0079998970031738,-0.33199173385752845,1.34748376074102,0.2916964591605169,0.2176833169453434,1.4405678054971778,-0.26211085005071544
1.0279998779296875,-0.3368639289518477,1.3462837998913926,0.29371934874124334,0.20684521637133707,1.4613446923351483,-0.23842213611767676
1.0449998378753662,-0.34422501352447127,1.3497641271853487,0.29470631507631345,0.206826585081092,1.4578712584894655,-0.2361758292543733
1.0649998188018799,-0.35158609809709496,1.353244454479305,0.2956932814113836,0.20680795379084688,1.4543978246437823,-0.23392952239106987
1.0809998512268066,-0.35894718266971865,1.356724781773261,0.29668024774645374,0.20678932250060178,1.4509243907980993,-0.23168321552776644
1.0969998836517334,-0.3663082672423423,1.3602051090672171,0.29766721408152386,0.2067706912103567,1.4474509569524165,-0.22943690866446295
1.113999843597412,-0.3736693518149659,1.3636854363611735,0.298654180416594,0.20675205992011164,1.4439775231067333,-0.2271906018011595
1.128999948501587,-0.3810304363875896,1.3671657636551293,0.2996411467516641,0.20673342862986654,1.4405040892610503,-0.22494429493785606
1.1449999809265137,-0.38839152096021323,1.3706460909490858,0.30062811308673426,0.20671479733962145,1.4370306554153673,-0.22269798807455263
1.1599998474121094,-0.3957526055328369,1.374126418243042,0.3016150794218044,0.20669616604937638,1.4335572215696843,-0.22045168121124917
1.1739997863769531,-0.41253803465887673,1.289192700626858,0.30153426428740354,0.2316280356023683,1.408901065709537,-0.18161295616262196
1.186999797821045,-0.4293234637849164,1.204258983010674,0.3014534491530028,0.25655990515536026,1.3842449098493903,-0.14277423111399484
1.1999998092651367,-0.44610889291095623,1.11932526539449,0.30137263401860204,0.2814917747083522,1.3595887539892437,-0.10393550606536771
1.2139999866485596,-0.46289432203699604,1.034391547778306,0.30129181888420126,0.30642364426134416,1.3349325981290965,-0.06509678101674055
1.2289998531341553,-0.4796797511630358,0.9494578301621222,0.3012110037498005,0.3313555138143361,1.3102764422689495,-0.02625805596811339
1.2409999370574951,-0.4964651802890756,0.8645241125459383,0.30113018861539975,0.356287383367328,1.2856202864088027,0.012580669080513762
1.2619998455047607,-0.5132506094151154,0.7795903949297543,0.30104937348099897,0.38121925292031994,1.2609641305486556,0.05141939412914091
1.2759997844696045,-0.5300360385411551,0.6946566773135704,0.3009685583465982,0.4061511224733119,1.2363079746885088,0.09025811917776806
1.2949998378753662,-0.5394603830945712,0.6062426324034302,0.2999007768771273,0.4311016233165489,1.2151252526740448,0.12685053736309176
1.313999891281128,-0.5488847276479873,0.5178285874932902,0.2988329954076564,0.4560521241597859,1.1939425306595808,0.16344295554841548
1.3320000171661377,-0.5583090722014035,0.42941454258315004,0.2977652139381855,0.48100262500302293,1.172759808645117,0.2000353737337392
1.3479998111724854,-0.5677334167548196,0.34100049767301,0.2966974324687146,0.50595312584626,1.1515770866306532,0.2366277919190629
1.3629999160766602,-0.5771577613082357,0.2525864527628699,0.2956296509992437,0.530903626689497,1.1303943646161891,0.27322021010438663
1.378999948501587,-0.5865821058616518,0.1641724078527298,0.2945618695297728,0.555854127532734,1.1092116426017253,0.30981262828971035
1.3969998359680176,-0.596006450415068,0.07575836294258975,0.2934940880603019,0.5808046283759711,1.0880289205872615,0.34640504647503406
1.4110000133514404,-0.6054307949684841,-0.012655681967550337,0.292426306590831,0.6057551292192082,1.0668461985727975,0.3829974646603577
1.426999807357788,-0.6148551395219002,-0.10106972687769042,0.2913585251213602,0.6307056300624452,1.0456634765583337,0.41958988284568144
1.444000005722046,-0.6182955662824314,-0.09303972793756417,0.2896538550990571,0.6487249795465422,1.0394414433813888,0.4071874955686963
1.4599997997283936,-0.6217359930429626,-0.08500972899743792,0.2879491850767541,0.6667443290306393,1.0332194102044439,0.39478510829171115
1.4739999771118164,-0.6251764198034938,-0.07697973005731167,0.28624451505445103,0.6847636785147365,1.026997377027499,0.382382721014726
1.497999906539917,-0.6286168465640251,-0.0689497311171854,0.284539845032148,0.7027830279988335,1.0207753438505538,0.36998033373774075
1.5169999599456787,-0.6320572733245562,-0.06091973217705915,0.282835175009845,0.7208023774829307,1.014553310673609,0.3575779464607557
1.5339999198913574,-0.6354977000850874,-0.05288973323693289,0.28113050498754194,0.7388217269670276,1.008331277496664,0.34517555918377046
1.5529999732971191,-0.6389381268456187,-0.04485973429680664,0.27942583496523893,0.7568410764511249,1.002109244319719,0.3327731719067853
1.5699999332427979,-0.6423785536061498,-0.03682973535668038,0.27772116494293586,0.7748604259352219,0.9958872111427742,0.3203707846298001
1.5889999866485596,-0.6363946358132649,0.05961430849358596,0.27708427639010375,0.767929274576082,1.010847899980293,0.27137597916749123
1.6069998741149902,-0.6304107180203801,0.1560583523438523,0.2764473878372716,0.7609981232169422,1.025808588817812,0.2223811737051824
1.625999927520752,-0.6244268002274951,0.25250239619411863,0.27581049928443946,0.7540669718578021,1.040769277655331,0.1733863682428735
1.6459999084472656,-0.6184428824346102,0.348946440044385,0.27517361073160734,0.7471358204986622,1.0557299664928501,0.12439156278056464
1.6619999408721924,-0.6124589646417253,0.44539048389465136,0.27453672217877517,0.7402046691395223,1.070690655330369,0.07539675731825576
1.678999900817871,-0.6128673466402499,0.5373180201383987,0.2801463954116845,0.7258584569021292,1.08490898161543,0.02282156724001148
1.6989998817443848,-0.6132757286387744,0.629245556382146,0.2857560686445938,0.711512244664736,1.099127307900491,-0.029753622838232813
1.7119998931884766,-0.613684110637299,0.7211730926258934,0.2913657418775031,0.697166032427343,1.113345634185552,-0.08232881291647712
1.7309999465942383,-0.6140924926358236,0.8131006288696406,0.2969754151104124,0.6828198201899497,1.1275639604706131,-0.1349040029947214
1.746999979019165,-0.6145008746343481,0.905028165113388,0.3025850883433217,0.6684736079525565,1.1417822867556742,-0.1874791930729657
1.7630000114440918,-0.6149092566328727,0.9969557013571353,0.308194761576231,0.6541273957151634,1.1560006130407354,-0.24005438315120997
1.7769999504089355,-0.6153176386313972,1.0888832376008828,0.3138044348091403,0.6397811834777702,1.1702189393257965,-0.29262957322945427
1.7969999313354492,-0.6157260206299218,1.1808107738446298,0.3194141080420496,0.6254349712403772,1.1844372656108575,-0.3452047633076986
1.811999797821045,-0.6161344026284463,1.2727383100883773,0.3250237812749589,0.611088759002984,1.1986555918959183,-0.39777995338594285
1.8329999446868896,-0.6165427846269709,1.3646658463321244,0.33063345450786813,0.5967425467655909,1.2128739181809793,-0.45035514346418715
1.8539998531341553,-0.6169511666254954,1.456593382575872,0.3362431277407774,0.5823963345281977,1.2270922444660406,-0.5029303335424314
1.867999792098999,-0.61735954862402,1.5485209188196194,0.34185280097368675,0.5680501222908046,1.2413105707511014,-0.5555055236206757
1.8969998359680176,-0.6237518484154294,1.5440044112131002,0.34809936275942815,0.5606350614125514,1.2405682081986436,-0.5590859082366112
1.9119999408721924,-0.630144148206839,1.5394879036065812,0.3543459245451696,0.5532200005342981,1.2398258456461857,-0.5626662928525465
1.931999921798706,-0.6365364479982483,1.5349713960000622,0.360592486330911,0.5458049396560449,1.2390834830937276,-0.566246677468482
1.9489998817443848,-0.6418138479839571,1.4412551804062723,0.36295113659130673,0.5512981338077261,1.2261258328644329,-0.5148453355581484
1.9670000076293945,-0.6386358259976684,1.4379018880451335,0.36297780323695233,0.5390048950862306,1.19878531741676,-0.539633634943584
1.9789998531341553,-0.6354578040113796,1.434548595683995,0.36300446988259794,0.5267116563647352,1.171444801969087,-0.5644219343290195
1.994999885559082,-0.6322797820250908,1.4311953033228564,0.3630311365282435,0.5144184176432396,1.1441042865214142,-0.5892102337144552
2.008999824523926,-0.6291017600388021,1.4278420109617178,0.3630578031738891,0.5021251789217441,1.1167637710737413,-0.6139985330998908
2.0259997844696045,-0.6259237380525133,1.4244887186005792,0.3630844698195347,0.4898319402002486,1.0894232556260683,-0.6387868324853264
2.0429999828338623,-0.6227457160662246,1.4211354262394407,0.3631111364651803,0.4775387014787531,1.0620827401783957,-0.6635751318707621
2.062999963760376,-0.6195676940799358,1.417782133878302,0.36313780311082594,0.4652454627572576,1.0347422247307227,-0.6883634312561978
2.0789999961853027,-0.616389672093647,1.4144288415171635,0.36316446975647154,0.45295222403576213,1.0074017092830498,-0.7131517306416333
2.0969998836517334,-0.6132116501073582,1.411075549156025,0.3631911364021171,0.4406589853142666,0.9800611938353769,-0.737940030027069
2.113999843597412,-0.60364132832966,1.4122387644014052,0.3569712412620213,0.4357808074710243,0.9534630409401619,-0.7591479447965692
2.132999897003174,-0.5940710065519618,1.4134019796467856,0.35075134612192543,0.43090262962778203,0.926864888044947,-0.7803558595660696
2.1509997844696045,-0.5845006847742635,1.4145651948921663,0.3445314509818296,0.42602445178453985,0.900266735149732,-0.8015637743355697
2.1689999103546143,-0.5749303629965653,1.4157284101375465,0.3383115558417337,0.42114627394129756,0.873668582254517,-0.8227716891050698
2.184000015258789,-0.5653600412188671,1.416891625382927,0.33209166070163787,0.41626809609805526,0.847070429359302,-0.84397960387457
2.1969997882843018,-0.5557897194411688,1.4180548406283073,0.32587176556154207,0.4113899182548131,0.8204722764640872,-0.8651875186440702
2.2199997901916504,-0.5337830633888883,1.4160121293837908,0.31180167169554546,0.399485427854472,0.818964361502343,-0.8565621441004097
2.2300000190734863,-0.5117764073366078,1.4139694181392748,0.29773157782954884,0.38758093745413097,0.8174564465405987,-0.8479367695567488
2.242999792098999,-0.4897697512843272,1.4119267068947585,0.28366148396355223,0.3756764470537899,0.8159485315788545,-0.839311395013088
2.259999990463257,-0.4677630952320466,1.409883995650242,0.26959139009755567,0.36377195665344886,0.8144406166171103,-0.8306860204694273
2.2730000019073486,-0.44575643917976604,1.4078412844057258,0.2555212962315591,0.35186746625310783,0.8129327016553661,-0.8220606459257666
2.2889997959136963,-0.4237497831274855,1.4057985731612095,0.2414512023655625,0.3399629758527667,0.811424786693622,-0.8134352713821059
2.305999994277954,-0.401743127075205,1.403755861916693,0.2273811084995659,0.32805848545242566,0.8099168717318777,-0.8048098968384452
2.3279998302459717,-0.3797364710229244,1.4017131506721767,0.2133110146335693,0.31615399505208464,0.8084089567701335,-0.7961845222947843
2.3449997901916504,-0.3577298149706439,1.3996704394276605,0.19924092076757272,0.3042495046517436,0.8069010418083893,-0.7875591477511236
2.365999937057495,-0.336838058724064,1.4868274361704152,0.18905873842692184,0.2794367592214681,0.817608414523482,-0.8339154997337319
2.382999897003174,-0.3244017244494817,1.4836215096805188,0.1812085397010211,0.27241044666436937,0.8426986524569529,-0.8040822104205709
2.4019999504089355,-0.31196539017489944,1.4804155831906218,0.17335834097512037,0.2653841341072705,0.8677888903904237,-0.77424892110741
2.4169998168945312,-0.29952905590031714,1.4772096567007253,0.16550814224921961,0.2583578215501718,0.8928791283238944,-0.7444156317942491
2.429999828338623,-0.2870927216257348,1.4740037302108286,0.15765794352331888,0.25133150899307294,0.917969366257365,-0.7145823424810881
2.444000005722046,-0.2746563873511525,1.4707978037209317,0.1498077447974181,0.2443051964359742,0.9430596041908359,-0.6847490531679271
2.4589998722076416,-0.2622200530765702,1.467591877231035,0.14195754607151737,0.23727888387887539,0.9681498421243068,-0.6549157638547662
2.4719998836517334,-0.2497837188019879,1.4643859507411383,0.1341073473456166,0.23025257132177665,0.9932400800577774,-0.6250824745416051
2.484999895095825,-0.23899242787985264,1.4609167196164226,0.12441577977392093,0.22515471893211178,1.0201279802226988,-0.5921747198369343
2.495999813079834,-0.22820113695771746,1.4574474884917068,0.11472421220222526,0.220056866542447,1.0470158803876202,-0.5592669651322634
2.509999990463257,-0.21740984603558222,1.453978257366991,0.10503264463052958,0.21495901415278212,1.0739037805525418,-0.5263592104275924
2.5259997844696045,-0.206618555113447,1.4505090262422753,0.09534107705883389,0.2098611617631173,1.1007916807174631,-0.4934514557229214
2.5409998893737793,-0.19582726419131177,1.4470397951175595,0.08564950948713822,0.20476330937345247,1.1276795808823845,-0.4605437010182505
2.556999921798706,-0.18503597326917656,1.443570563992844,0.07595794191544254,0.19966545698378765,1.1545674810473059,-0.42763594631357954
2.5759999752044678,-0.17424468234704132,1.4401013328681282,0.06626637434374687,0.1945676045941228,1.1814553812122275,-0.3947281916089086
2.5949997901916504,-0.1634533914249061,1.4366321017434123,0.05657480677205119,0.189469752204458,1.2083432813771489,-0.3618204369042377
2.611999988555908,-0.1650984347773532,1.4363687971085934,0.05473343792625626,0.19139821237189195,1.2101409436085995,-0.3587459715127277
2.629999876022339,-0.16674347812980028,1.4361054924737746,0.05289206908046133,0.19332667253932592,1.21193860584005,-0.3556715061212177
2.6480000019073486,-0.16838852148224734,1.4358421878389556,0.05105070023466641,0.19525513270675987,1.2137362680715007,-0.3525970407297077
2.6639997959136963,-0.17003356483469445,1.4355788832041363,0.04920933138887148,0.19718359287419382,1.2155339303029513,-0.34952257533819775
2.679999828338623,-0.17167860818714153,1.4353155785693175,0.04736796254307655,0.19911205304162777,1.2173315925344022,-0.34644810994668773
2.694000005722046,-0.17332365153958862,1.4350522739344984,0.04552659369728162,0.20104051320906172,1.2191292547658528,-0.3433736445551777
2.7059998512268066,-0.17496869489203573,1.4347889692996794,0.043685224851486695,0.2029689733764957,1.2209269169973034,-0.34029917916366775
2.7239999771118164,-0.1766137382444828,1.4345256646648605,0.041843856005691765,0.20489743354392964,1.222724579228754,-0.33722471377215785
2.735999822616577,-0.17747760157213072,1.4354317979083027,0.03830351848759218,0.20663682732361402,1.2223373334318004,-0.33709361973585467
2.747999906539917,-0.17834146489977862,1.4363379311517448,0.034763180969492595,0.20837622110329845,1.2219500876348466,-0.33696252569955154
2.7649998664855957,-0.17920532822742657,1.4372440643951874,0.031222843451393006,0.21011561488298283,1.221562841837893,-0.33683143166324847
2.7839999198913574,-0.18006919155507448,1.4381501976386293,0.02768250593329342,0.2118550086626673,1.2211755960409392,-0.33670033762694535
2.797999858856201,-0.18093305488272235,1.4390563308820716,0.024142168415193836,0.21359440244235167,1.2207883502439856,-0.3365692435906423
2.81499981880188,-0.18179691821037033,1.4399624641255138,0.02060183089709425,0.2153337962220361,1.220401104447032,-0.33643814955433915
2.8329999446868896,-0.1826607815380182,1.4408685973689561,0.017061493378994666,0.21707319000172048,1.2200138586500782,-0.3363070555180361
2.8499999046325684,-0.1835246448656661,1.4417747306123982,0.01352115586089508,0.21881258378140495,1.2196266128531246,-0.336175961481733
2.866999864578247,-0.18438850819331407,1.4426808638558404,0.009980818342795494,0.22055197756108932,1.2192393670561708,-0.3360448674454299
2.8869998455047607,-0.18360732816851488,1.4438503017341018,0.008281849670490837,0.2203629111733398,1.2170544590277665,-0.33898823880063683
2.9059998989105225,-0.1828261481437157,1.445019739612363,0.006582880998186181,0.22017384478559024,1.2148695509993621,-0.34193161015584367
2.9179999828338623,-0.18204496811891657,1.4461891774906241,0.004883912325881523,0.21998477839784072,1.2126846429709577,-0.3448749815110505
2.931999921798706,-0.1812637880941174,1.4473586153688853,0.003184943653576866,0.21979571201009115,1.2104997349425535,-0.34781835286625745
2.9469997882843018,-0.1804826080693182,1.4485280532471467,0.001485974981272209,0.21960664562234164,1.208314826914149,-0.35076172422146434
2.9629998207092285,-0.17970142804451902,1.4496974911254077,-0.00021299369103244814,0.21941757923459207,1.2061299188857446,-0.3537050955766712
2.9789998531341553,-0.20032367588758013,1.3614142695955675,0.011721527451257749,0.2387386000050677,1.1962765138865048,-0.3089032386812194
2.99399995803833,-0.2000822900169516,1.3628632794233906,0.010764830710375782,0.23929501557260185,1.1917654707147787,-0.3143081883927667
3.006999969482422,-0.19984090414632313,1.3643122892512136,0.009808133969493813,0.23985143114013596,1.1872544275430525,-0.3197131381043139
3.0239999294281006,-0.1995995182756946,1.3657612990790364,0.008851437228611845,0.24040784670767007,1.1827433843713266,-0.3251180878158611
3.0409998893737793,-0.1993581324050661,1.367210308906859,0.007894740487729876,0.2409642622752042,1.1782323411996005,-0.3305230375274084
3.057999849319458,-0.19911674653443764,1.368659318734682,0.006938043746847909,0.24152067784273837,1.1737212980278746,-0.3359279872389556
3.0719997882843018,-0.19887536066380915,1.3701083285625049,0.00598134700596594,0.24207709341027248,1.1692102548561485,-0.3413329369505028
3.0979998111724854,-0.19863397479318062,1.3715573383903277,0.0050246502650839716,0.24263350897780658,1.1646992116844226,-0.3467378866620501
3.113999843597412,-0.19839258892255213,1.3730063482181507,0.004067953524202004,0.24318992454534072,1.1601881685126962,-0.35214283637359733
3.130999803543091,-0.19815120305192363,1.3744553580459735,0.0031112567833200353,0.24374634011287488,1.1556771253409703,-0.3575477860851446
3.1459999084472656,-0.1986909972060943,1.3747349299955351,0.0038535287147427244,0.24449182206815853,1.1533509901976486,-0.36000936444148496
3.1679999828338623,-0.19923079136026497,1.3750145019450966,0.004595800646165413,0.24523730402344218,1.151024855054327,-0.3624709427978252
3.181999921798706,-0.19977058551443566,1.3752940738946584,0.0053380725775881025,0.24598278597872586,1.1486987199110053,-0.3649325211541656
3.19599986076355,-0.20031037966860635,1.37557364584422,0.006080344509010791,0.24672826793400954,1.1463725847676836,-0.36739409951050594
3.2149999141693115,-0.20085017382277698,1.3758532177937817,0.00682261644043348,0.2474737498892932,1.1440464496243619,-0.3698556778668463
3.2300000190734863,-0.22375918878759232,1.286458481489066,0.019781250420067398,0.26667393534958495,1.1364474519324888,-0.3219602038359608
3.242999792098999,-0.22352679870007439,1.2836944930067602,0.02252759571000671,0.2639747171488922,1.1347437097864188,-0.3217371732447385
3.259999990463257,-0.22329440861255642,1.2809305045244548,0.02527394099994602,0.26127549894819946,1.1330399676403489,-0.32151414265351613
3.2759997844696045,-0.22306201852503843,1.2781665160421491,0.028020286289885333,0.25857628074750666,1.131336225494279,-0.3212911120622938
3.2929999828338623,-0.2228296284375205,1.2754025275598435,0.030766631579824642,0.2558770625468139,1.129632483348209,-0.3210680814710715
3.307999849319458,-0.22259723835000256,1.2726385390775379,0.033512976869763955,0.2531778443461212,1.127928741202139,-0.3208450508798492
3.3249998092651367,-0.22236484826248457,1.2698745505952325,0.03625932215970327,0.2504786261454284,1.126224999056069,-0.32062202028862685
3.3409998416900635,-0.2221324581749666,1.2671105621129268,0.03900566744964258,0.24777940794473563,1.1245212569099992,-0.32039898969740455
3.361999988555908,-0.22190006808744867,1.2643465736306212,0.04175201273958189,0.24508018974404283,1.1228175147639294,-0.32017595910618224
3.378999948501587,-0.2216676779999307,1.2615825851483158,0.0444983580295212,0.2423809715433501,1.1211137726178595,-0.31995292851496
3.4059998989105225,-0.20003186004455248,1.3482712560741117,0.03361121350486566,0.22017166618443215,1.1270785274426252,-0.36747512617439626
3.426999807357788,-0.19925967580286386,1.3452276956422446,0.03561528686338228,0.21672696602845573,1.127700920439877,-0.36479051722683364
3.4469997882843018,-0.19848749156117523,1.342184135210377,0.037619360221898906,0.21328226587247928,1.1283233134371287,-0.3621059082792709
3.4649999141693115,-0.1977153073194866,1.3391405747785097,0.03962343358041553,0.20983756571650286,1.1289457064343804,-0.3594212993317083
3.4789998531341553,-0.196943123077798,1.3360970143466426,0.04162750693893215,0.2063928655605264,1.1295680994316322,-0.35673669038414557
3.498999834060669,-0.21731483837114468,1.2470161824472727,0.05489239796189201,0.224841114805299,1.1242658785028805,-0.3064602596282358
3.513000011444092,-0.21726969236070034,1.245131027595267,0.056167482407847386,0.22057211349558659,1.1214947312483465,-0.3067794082538061
3.5309998989105225,-0.21722454635025595,1.2432458727432611,0.05744256685380275,0.2163031121858742,1.1187235839938126,-0.3070985568793765
3.5439999103546143,-0.21717940033981162,1.2413607178912551,0.058717651299758124,0.21203411087616178,1.1159524367392786,-0.3074177055049468
3.563999891281128,-0.21713425432936728,1.2394755630392493,0.05999273574571349,0.20776510956644936,1.1131812894847446,-0.30773685413051716
3.5789999961853027,-0.21708910831892292,1.2375904081872435,0.06126782019166886,0.20349610825673697,1.1104101422302108,-0.3080560027560875
